gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4786195432,0,9,0,0,4,9,4,0,0,0,0,16219,6.4,16531,229,52,-1691,-753,28.1,1621.9,10,2,1,9,4,10,1,1,0,0,17910,6.8,17284,193,47,1691,753,24.0,1791.0
4786162727,0,13,4,1,2,2,2,0,0,0,0,14375,7.0,17746,210,52,-1866,867,26.2,1437.5,16,1,0,2,2,2,0,0,0,0,16241,6.6,16879,200,40,1866,-867,24.0,1624.1
4784143254,1,14,4,1,6,4,6,0,0,0,0,17229,7.0,18526,247,48,314,-34,29.5,1722.9,14,2,0,4,6,3,1,1,0,0,16915,7.0,18560,251,72,-314,34,32.3,1691.5
4784127744,0,14,1,0,2,5,0,0,0,0,0,15382,6.6,17288,261,31,-1159,-32,29.2,1538.2,16,3,1,5,2,3,2,1,1,0,16541,6.6,17320,228,60,1159,32,28.8,1654.1
4783710444,0,11,0,0,7,7,9,0,0,0,0,16448,6.8,17867,169,60,-1888,-124,22.9,1644.8,17,1,1,7,7,10,1,0,1,0,18336,7.0,17991,209,48,1888,124,25.7,1833.6
4783687511,0,66,1,0,6,10,6,0,0,0,0,16335,6.0,13871,151,50,-2764,-2511,20.1,1633.5,14,0,1,10,6,16,1,0,1,0,19099,6.4,16382,190,52,2764,2511,24.2,1909.9
4783660124,0,10,2,0,6,12,8,0,0,0,0,15084,6.6,15579,142,48,-4734,-1792,19.0,1508.4,12,3,1,12,6,18,0,0,0,0,19818,6.6,17371,185,48,4734,1792,23.3,1981.8
4783632914,0,14,1,0,5,11,12,0,0,0,0,15570,6.6,16304,181,56,-3622,-2057,23.7,1557.0,14,3,1,11,5,18,0,0,0,0,19192,6.8,18361,176,64,3622,2057,24.0,1919.2
4783579353,0,12,2,1,9,7,7,0,0,0,0,18294,6.8,17878,229,44,86,529,27.3,1829.4,14,0,0,7,9,6,1,1,0,0,18208,6.6,17349,178,55,-86,-529,23.3,1820.8
4783530559,0,12,1,1,3,6,4,0,0,0,0,15858,6.8,17548,212,58,-1523,-185,27.0,1585.8,18,1,0,6,3,8,1,1,0,0,17381,6.8,17733,219,44,1523,185,26.3,1738.1
4783493556,0,14,1,0,4,12,4,0,0,0,0,16403,6.6,16090,194,52,-3161,-2338,24.6,1640.3,12,0,1,12,4,10,0,0,0,0,19564,6.8,18428,222,44,3161,2338,26.6,1956.4
4783451084,0,12,3,1,2,8,1,0,0,0,0,14662,6.6,16951,203,60,-3524,-1138,26.3,1466.2,13,1,0,8,2,13,2,1,1,0,18186,6.8,18089,200,52,3524,1138,25.2,1818.6
4783410860,1,16,1,1,7,4,7,1,0,1,0,18488,7.2,18239,207,72,3045,836,27.9,1848.8,10,2,0,4,7,2,0,0,0,0,15443,6.8,17403,227,60,-3045,-836,28.7,1544.3
4783389975,0,11,0,1,7,10,10,0,0,0,0,17037,6.8,17017,214,40,-1958,-1758,25.4,1703.7,10,0,0,10,7,4,1,1,0,0,18995,7.0,18775,207,63,1958,1758,27.0,1899.5
4783334362,0,22,2,1,6,9,6,1,1,0,0,18302,6.8,17053,214,58,-739,-719,27.2,1830.2,14,1,0,9,6,10,1,0,1,0,19041,6.8,17772,205,58,739,719,26.3,1904.1
4783300216,0,13,2,0,6,10,5,0,0,0,0,16534,6.6,16732,206,43,-3560,-1070,24.9,1653.4,18,1,1,10,6,9,0,0,0,0,20094,6.8,17802,203,48,3560,1070,25.1,2009.4
4841438410,1,10,0,0,10,4,12,1,1,0,0,18471,6.8,17792,205,56,2933,1716,26.1,1847.1,10,1,1,4,10,2,0,0,0,0,15538,6.4,16076,163,58,-2933,-1716,22.1,1553.8
4841416191,0,16,0,1,4,8,9,0,0,0,0,14882,6.4,15482,197,40,-4320,-3394,23.7,1488.2,75,0,0,8,4,10,0,0,0,0,19202,7.2,18876,246,46,4320,3394,29.2,1920.2
4841375835,0,14,2,0,4,7,2,0,0,0,0,16617,7.4,19643,235,68,-642,1453,30.3,1661.7,12,0,1,7,4,8,1,1,0,0,17259,6.8,18190,216,76,642,-1453,29.2,1725.9
4841341224,1,0,0,0,28,32,69,0,0,0,1,39040,11.6,44587,109,0,-320,1265,10.9,3904.0,0,0,1,32,28,65,0,0,0,0,39360,11.6,43322,115,0,320,-1265,11.5,3936.0
4840329383,0,13,0,1,8,5,5,2,1,1,0,16849,7.0,18045,162,89,404,696,25.1,1684.9,16,0,0,5,8,6,0,0,0,0,16445,7.0,17349,201,39,-404,-696,24.0,1644.5
4840278754,1,11,0,0,8,6,5,1,1,0,0,16494,6.6,17440,165,56,-567,-389,22.1,1649.4,10,0,1,6,8,5,0,0,0,0,17061,6.8,17829,189,47,567,389,23.6,1706.1
4839326195,1,17,2,1,7,4,11,1,1,0,0,16828,6.6,17218,180,48,2556,256,22.8,1682.8,13,0,0,4,7,2,0,0,0,0,14272,6.6,16962,176,52,-2556,-256,22.8,1427.2
4839259619,1,270,1,0,5,8,4,0,0,0,0,16342,6.6,16228,161,48,-24,-799,20.9,1634.2,13,1,1,8,5,3,0,0,0,0,16366,6.6,17027,191,48,24,799,23.9,1636.6
4839212271,0,13,0,0,11,6,13,1,0,1,0,19887,7.0,18232,176,48,2584,65,22.4,1988.7,10,0,1,6,11,7,0,0,0,0,17303,7.0,18167,197,64,-2584,-65,26.1,1730.3
4839177288,1,12,1,1,7,6,6,0,0,0,0,16520,7.2,18354,202,62,661,-250,26.4,1652.0,133,1,0,6,7,4,1,1,0,0,15859,7.0,18604,219,48,-661,250,26.7,1585.9
4839137032,0,3,0,0,20,27,45,0,0,0,2,37197,11.0,39548,102,0,-1099,-3220,10.2,3719.7,0,0,1,27,20,71,0,0,0,0,38296,11.2,42768,98,0,1099,3220,9.8,3829.6
4796288510,0,24,0,1,23,21,58,0,0,0,0,35722,11.2,40141,95,0,-548,1153,9.5,3572.2,0,0,0,21,23,43,0,0,0,0,36270,10.6,38988,112,0,548,-1153,11.2,3627.0
4796254139,1,38,0,1,4,2,4,0,0,0,0,17259,7.2,18895,230,64,1537,1717,29.4,1725.9,11,9,0,2,4,3,0,0,0,0,15722,6.8,17178,185,44,-1537,-1717,22.9,1572.2
4796228236,1,29,11,0,8,5,8,1,1,0,0,17845,6.8,17668,190,48,2598,901,23.8,1784.5,34,2,1,4,7,2,0,0,0,0,15247,6.6,16767,170,56,-2598,-901,22.6,1524.7
4796176393,0,14,0,1,3,2,5,0,0,0,0,15623,7.0,18135,184,44,76,429,22.8,1562.3,12,1,0,2,3,1,0,0,0,0,15547,6.8,17706,219,55,-76,-429,27.4,1554.7
4796144268,1,3,0,1,25,24,80,0,0,0,1,39028,11.6,42774,96,0,2512,2960,9.6,3902.8,0,0,0,24,25,66,0,0,0,0,36516,11.2,39814,102,0,-2512,-2960,10.2,3651.6
4796091359,0,10,0,0,0,6,0,0,0,0,0,14008,6.6,16993,183,60,-3453,-1871,24.3,1400.8,14,1,1,6,0,5,0,0,0,0,17461,7.0,18864,246,48,3453,1871,29.4,1746.1
4796047110,0,10,0,1,5,5,6,0,0,0,0,16339,7.2,18139,214,62,-1666,-254,27.6,1633.9,76,0,0,5,5,3,0,0,0,0,18005,6.8,18393,192,64,1666,254,25.6,1800.5
4796012055,1,12,2,0,2,5,3,0,0,0,0,16609,7.2,19477,230,76,133,1312,30.6,1660.9,14,4,1,5,2,6,0,0,0,0,16476,7.0,18165,206,60,-133,-1312,26.6,1647.6
4857899628,0,13,2,1,8,5,11,0,0,0,0,17638,7.0,17904,227,59,979,1463,28.6,1763.8,14,0,0,5,8,7,0,0,0,0,16659,6.4,16441,205,39,-979,-1463,24.4,1665.9
4857882902,1,16,2,0,14,10,13,1,0,1,0,20093,7.0,19392,211,59,1344,2034,27.0,2009.3,12,1,1,10,14,13,0,0,0,0,18749,7.0,17358,209,56,-1344,-2034,26.5,1874.9
