gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4856966750,0,17,2,1,2,5,0,0,0,0,0,14413,7.0,18541,238,48,-2708,-1611,28.6,1441.3,16,1,0,5,2,2,1,1,0,0,17121,7.4,20152,256,83,2708,1611,33.9,1712.1
4856899625,0,0,0,0,39,35,98,0,0,0,0,39192,12.0,46069,99,0,-2007,-2448,9.9,3919.2,0,0,1,35,39,75,0,0,0,0,41199,12.4,48517,96,0,2007,2448,9.6,4119.9
4855893890,0,17,2,0,5,10,4,0,0,0,0,15950,6.8,17799,180,48,-2055,254,22.8,1595.0,16,1,1,10,5,19,0,0,0,0,18005,6.8,17545,167,60,2055,-254,22.7,1800.5
4855852546,1,13,0,1,11,7,9,1,1,0,0,18832,6.6,17271,236,44,2143,-511,28.0,1883.2,20,2,0,7,11,7,0,0,0,0,16689,6.8,17782,173,48,-2143,511,22.1,1668.9
4855288337,0,16,2,0,3,5,3,1,1,0,0,14264,6.4,15666,165,44,-3137,-1137,20.9,1426.4,12,1,1,5,3,4,0,0,0,0,17401,6.4,16803,230,24,3137,1137,25.4,1740.1
4855239445,1,13,2,1,4,3,1,1,1,0,0,16705,7.0,18492,224,68,1213,475,29.2,1670.5,15,1,0,3,4,3,0,0,0,0,15492,6.8,18017,210,48,-1213,-475,25.8,1549.2
4855187880,0,13,2,0,4,7,6,0,0,0,0,13931,6.4,16106,117,56,-3107,-2169,17.3,1393.1,8,0,1,7,4,8,0,0,0,0,17038,6.8,18275,211,54,3107,2169,26.5,1703.8
4855122126,0,54,1,0,6,4,5,0,0,0,0,15588,6.6,17202,180,44,-1057,-282,22.4,1558.8,8,1,1,4,6,5,0,0,0,0,16645,6.8,17484,219,44,1057,282,26.3,1664.5
4854041202,1,12,1,1,4,1,5,0,0,0,0,17477,7.0,18411,227,48,2887,592,27.5,1747.7,13,2,0,1,4,1,0,0,0,0,14590,6.8,17819,212,48,-2887,-592,26.0,1459.0
4853996928,0,23,1,1,5,3,3,0,0,0,0,15786,7.0,17793,206,45,-732,301,25.1,1578.6,13,0,0,3,5,1,0,0,0,0,16518,6.6,17492,206,41,732,-301,24.7,1651.8
4853924351,1,10,1,0,3,5,3,0,0,0,0,14580,6.8,17633,178,56,-1830,-687,23.4,1458.0,12,1,1,5,3,4,0,0,0,0,16410,6.8,18320,201,54,1830,687,25.5,1641.0
4851999909,1,16,1,0,3,3,7,1,1,0,0,15913,6.6,17579,213,52,-1445,-1446,26.5,1591.3,15,2,1,3,3,1,0,0,0,0,17358,7.0,19025,262,63,1445,1446,32.5,1735.8
4851960132,1,13,0,1,4,3,4,1,1,0,0,16252,7.2,18230,215,71,290,-19,28.6,1625.2,120,1,0,3,4,1,1,0,1,0,15962,7.0,18249,237,52,-290,19,28.9,1596.2
4815225265,1,12,1,1,6,4,6,1,1,0,0,17915,7.2,18969,239,68,2580,877,30.7,1791.5,13,1,0,4,6,3,0,0,0,0,15335,6.8,18092,217,72,-2580,-877,28.9,1533.5
4815163610,0,15,1,1,5,5,7,0,0,0,0,16197,6.8,17883,213,64,-398,-390,27.7,1619.7,13,3,0,5,5,4,0,0,0,0,16595,6.8,18273,239,60,398,390,29.9,1659.5
4813645329,1,15,3,1,10,3,7,1,1,0,0,19876,7.2,18775,202,60,5165,2226,26.2,1987.6,17,1,0,3,10,2,0,0,0,0,14711,6.8,16549,195,44,-5165,-2226,23.9,1471.1
4813636196,1,18,2,1,8,7,9,0,0,0,0,16697,6.8,17313,216,37,-159,905,25.3,1669.7,13,4,0,7,8,6,0,0,0,0,16856,6.6,16408,170,54,159,-905,22.4,1685.6
4813624918,1,12,2,1,10,2,9,0,0,0,0,20057,7.4,19681,255,63,6425,3597,31.8,2005.7,11,0,0,2,10,3,0,0,0,0,13632,6.4,16084,169,48,-6425,-3597,21.7,1363.2
4813613905,1,16,1,1,8,3,7,0,0,0,0,17812,7.0,18529,225,48,2109,2339,27.3,1781.2,14,2,0,3,8,3,0,0,0,0,15703,6.4,16190,191,52,-2109,-2339,24.3,1570.3
4798755130,0,10,0,0,11,8,12,0,0,0,0,17528,6.8,16748,178,44,-1,-909,22.2,1752.8,10,1,1,8,11,4,1,1,0,0,17529,6.8,17657,192,64,1,909,25.6,1752.9
4797582387,1,13,2,0,9,7,8,1,1,0,0,18013,6.4,16773,190,60,182,-1153,25.0,1801.3,24,0,1,7,9,4,0,0,0,0,17831,6.8,17926,220,48,-182,1153,26.8,1783.1
4797531150,1,11,3,1,5,5,6,0,0,0,0,15822,7.0,18333,236,55,-366,609,29.1,1582.2,10,0,0,4,4,5,0,0,0,0,16188,6.8,17724,239,48,366,-609,28.7,1618.8
4797513743,1,11,1,1,7,2,6,1,1,0,0,17027,7.0,18499,233,54,1878,1411,28.7,1702.7,13,0,0,2,7,2,0,0,0,0,15149,6.6,17088,241,55,-1878,-1411,29.6,1514.9
4797488338,1,12,1,1,6,6,8,0,0,0,0,16774,7.2,17488,229,55,445,-1029,28.4,1677.4,15,1,0,6,6,2,1,1,0,0,16329,7.0,18517,220,57,-445,1029,27.7,1632.9
4797456602,0,11,0,0,2,4,2,0,0,0,0,15152,7.0,18515,230,55,-1560,-532,28.5,1515.2,14,0,1,4,2,2,0,0,0,0,16712,7.2,19047,241,72,1560,532,31.3,1671.2
4797434465,0,56,1,0,3,7,4,0,0,0,0,15201,7.0,18234,202,67,-2441,-747,26.9,1520.1,13,3,1,7,3,5,1,1,0,0,17642,7.4,18981,218,67,2441,747,28.5,1764.2
4796967575,0,11,2,1,10,8,16,0,0,0,0,19320,6.6,16071,196,46,337,-1295,24.2,1932.0,15,2,0,8,10,12,1,1,0,0,18983,6.6,17366,208,49,-337,1295,25.7,1898.3
4796911734,1,13,13,1,11,4,14,1,0,1,0,19964,7.6,19785,242,60,3830,1293,30.2,1996.4,35,1,0,4,11,6,0,0,0,0,16134,7.2,18492,221,64,-3830,-1293,28.5,1613.4
4796879864,0,12,3,0,10,6,14,0,0,0,0,19496,6.8,18293,248,44,2084,168,29.2,1949.6,12,4,1,6,10,12,0,0,0,0,17412,7.0,18125,204,64,-2084,-168,26.8,1741.2
4792777499,1,17,0,1,3,4,4,1,1,0,0,15928,7.0,18201,222,52,253,990,27.4,1592.8,20,1,0,4,3,7,0,0,0,0,15675,6.8,17211,206,63,-253,-990,26.9,1567.5
4792754567,0,12,0,1,6,10,5,0,0,0,0,16814,6.4,17090,201,36,-1400,-1927,23.7,1681.4,9,1,0,10,6,5,0,0,0,0,18214,7.2,19017,209,68,1400,1927,27.7,1821.4
4850911061,1,35,2,0,5,7,4,0,0,0,0,16504,6.8,17933,231,72,-329,-337,30.3,1650.4,38,2,1,7,5,4,1,1,0,0,16833,7.0,18270,208,64,329,337,27.2,1683.3
4849734086,1,16,3,1,8,3,8,0,0,0,0,20332,7.0,19024,257,57,6512,1220,31.4,2033.2,70,0,0,2,7,1,0,0,0,0,13820,6.8,17804,204,44,-6512,-1220,24.8,1382.0
4848692809,1,11,1,1,8,6,5,0,0,0,0,18776,7.0,17583,207,52,1815,-413,25.9,1877.6,13,1,0,6,8,5,1,1,0,0,16961,7.2,17996,217,68,-1815,413,28.5,1696.1
4846100612,1,16,1,0,4,7,7,0,0,0,0,16482,6.8,17088,233,52,-806,156,28.5,1648.2,17,3,1,7,4,10,0,0,0,0,17288,6.6,16932,228,59,806,-156,28.7,1728.8
4846074810,0,14,3,0,3,7,3,0,0,0,0,16239,6.4,15913,187,56,-1297,-1337,24.3,1623.9,13,2,1,7,3,5,1,1,0,0,17536,6.8,17250,236,52,1297,1337,28.8,1753.6
4843982890,0,13,1,0,8,3,7,1,1,0,0,18240,7.0,18214,246,52,2091,1022,29.8,1824.0,12,0,1,3,8,3,0,0,0,0,16149,6.8,17192,208,63,-2091,-1022,27.1,1614.9
4841478951,0,12,0,1,3,9,2,0,0,0,0,14776,6.6,16465,176,83,-2605,-1623,25.9,1477.6,18,2,0,9,3,7,0,0,0,0,17381,7.2,18088,223,52,2605,1623,27.5,1738.1
4837833195,1,14,1,1,8,4,11,1,1,0,0,18909,6.8,18171,246,52,1539,-933,29.8,1890.9,22,2,0,4,8,6,1,0,1,0,17370,6.8,19104,259,49,-1539,933,30.8,1737.0
4831062514,1,13,3,1,10,2,12,1,1,0,0,18291,6.8,16978,241,59,3475,717,30.0,1829.1,12,0,0,2,10,1,1,0,1,0,14816,6.6,16261,180,48,-3475,-717,22.8,1481.6
4831020592,0,25,0,0,3,11,4,0,0,0,0,13986,6.4,15864,193,52,-6192,-2744,24.5,1398.6,13,0,1,11,3,14,0,0,0,0,20178,7.2,18608,223,46,6192,2744,26.9,2017.8
